transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue
43553,2025-03-15,9:01:31,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
43665,2025-03-15,10:02:52,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
43594,2025-03-15,9:22:08,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
43845,2025-03-15,13:09:51,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
43676,2025-03-15,10:10:25,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,6
43724,2025-03-15,10:37:45,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
43545,2025-03-15,8:53:40,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
43781,2025-03-15,11:10:14,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
43393,2025-03-15,7:21:29,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
43690,2025-03-15,10:20:02,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
43363,2025-03-15,6:50:38,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
44017,2025-03-15,18:23:33,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug,12
43461,2025-03-15,8:02:26,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
43664,2025-03-15,10:02:19,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
43967,2025-03-15,16:53:38,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
43540,2025-03-15,8:48:53,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
43860,2025-03-15,13:25:24,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
43448,2025-03-15,7:51:37,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
43450,2025-03-15,7:53:17,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
43528,2025-03-15,8:39:33,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
43416,2025-03-15,7:37:36,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
43340,2025-03-15,6:14:41,1,5,Lower Manhattan,15,9.25,Loose Tea,Green tea,Serenity Green Tea,9.25
43494,2025-03-15,8:23:06,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
43864,2025-03-15,13:32:18,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
43369,2025-03-15,6:54:19,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
43402,2025-03-15,7:30:55,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
44049,2025-03-15,19:51:21,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
43970,2025-03-15,17:00:51,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
43842,2025-03-15,13:01:03,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
43853,2025-03-15,13:20:25,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
43648,2025-03-15,9:52:19,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
43827,2025-03-15,12:32:20,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
43803,2025-03-15,11:37:58,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
43954,2025-03-15,16:28:32,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
43408,2025-03-15,7:34:02,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
43561,2025-03-15,9:03:38,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
44031,2025-03-15,19:04:07,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
43900,2025-03-15,14:42:10,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
43928,2025-03-15,15:37:03,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
43384,2025-03-15,7:11:32,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
43543,2025-03-15,8:51:44,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
43797,2025-03-15,11:29:29,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
43752,2025-03-15,10:55:03,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
43504,2025-03-15,8:27:18,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
43674,2025-03-15,10:08:46,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
44645,2025-03-16,14:56:48,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
44148,2025-03-16,7:34:34,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
44332,2025-03-16,9:20:29,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
44708,2025-03-16,16:40:36,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6
44636,2025-03-16,14:45:00,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
44129,2025-03-16,7:23:58,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
44105,2025-03-16,7:08:14,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
44160,2025-03-16,7:38:29,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
44375,2025-03-16,9:53:38,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
44552,2025-03-16,12:06:44,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
44090,2025-03-16,6:58:52,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
44715,2025-03-16,16:52:39,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
44590,2025-03-16,13:34:05,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75
44690,2025-03-16,16:15:40,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
44650,2025-03-16,15:03:13,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
44385,2025-03-16,10:00:45,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
44305,2025-03-16,9:04:42,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
44688,2025-03-16,16:15:04,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
44269,2025-03-16,8:36:13,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
44587,2025-03-16,13:25:39,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
44401,2025-03-16,10:10:26,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
44773,2025-03-16,18:39:27,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
44481,2025-03-16,10:51:06,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
44337,2025-03-16,9:22:51,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
44642,2025-03-16,14:55:51,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
44485,2025-03-16,10:51:22,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
44432,2025-03-16,10:22:04,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
44419,2025-03-16,10:18:47,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
44752,2025-03-16,17:56:21,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
44225,2025-03-16,8:13:09,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
44521,2025-03-16,11:22:13,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
44631,2025-03-16,14:33:26,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
44206,2025-03-16,7:58:58,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
44171,2025-03-16,7:45:48,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
44403,2025-03-16,10:11:45,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
44449,2025-03-16,10:36:02,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
44282,2025-03-16,8:48:09,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
44766,2025-03-16,18:17:16,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
44733,2025-03-16,17:29:11,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
44736,2025-03-16,17:35:23,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
44473,2025-03-16,10:48:14,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6
44422,2025-03-16,10:20:12,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
44117,2025-03-16,7:17:39,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
44341,2025-03-16,9:26:29,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
44795,2025-03-16,19:37:43,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
44807,2025-03-16,19:59:51,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
44775,2025-03-16,18:51:44,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
44250,2025-03-16,8:26:06,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
44659,2025-03-16,15:25:54,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
44805,2025-03-16,19:58:15,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
45190,2025-03-17,10:28:16,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,6
45474,2025-03-17,18:15:15,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
45066,2025-03-17,9:14:36,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
45147,2025-03-17,10:08:50,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
45128,2025-03-17,9:58:28,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
45020,2025-03-17,8:42:08,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
45176,2025-03-17,10:20:46,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
44985,2025-03-17,8:17:17,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
45144,2025-03-17,10:07:49,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
45065,2025-03-17,9:14:36,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
45123,2025-03-17,9:53:50,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5
44974,2025-03-17,8:10:08,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
45289,2025-03-17,11:56:32,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
44887,2025-03-17,7:22:14,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
45184,2025-03-17,10:24:52,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
45220,2025-03-17,10:42:00,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
45252,2025-03-17,10:58:48,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
45495,2025-03-17,19:08:57,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt,28
45457,2025-03-17,17:33:02,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
45345,2025-03-17,13:43:59,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup,14
45351,2025-03-17,13:53:11,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
45145,2025-03-17,10:07:58,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
45099,2025-03-17,9:45:48,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
45221,2025-03-17,10:42:11,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
45436,2025-03-17,16:49:46,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3
45138,2025-03-17,10:03:45,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
45059,2025-03-17,9:11:19,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
44863,2025-03-17,7:05:39,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6
45273,2025-03-17,11:33:05,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
45229,2025-03-17,10:47:46,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3
44942,2025-03-17,7:49:16,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
45462,2025-03-17,17:50:15,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
44945,2025-03-17,7:50:20,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
44918,2025-03-17,7:39:08,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
45171,2025-03-17,10:17:44,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
45044,2025-03-17,8:59:09,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
45021,2025-03-17,8:45:40,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
45480,2025-03-17,18:24:43,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
45053,2025-03-17,9:08:53,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
44941,2025-03-17,7:48:14,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
45058,2025-03-17,9:11:19,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
44881,2025-03-17,7:18:54,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
45165,2025-03-17,10:13:53,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
45380,2025-03-17,15:09:12,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
45452,2025-03-17,17:24:18,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
45398,2025-03-17,15:49:19,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
45469,2025-03-17,18:08:24,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
45336,2025-03-17,13:19:33,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
44885,2025-03-17,7:21:41,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
45291,2025-03-17,11:57:01,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
46205,2025-03-18,18:10:19,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
45535,2025-03-18,6:48:24,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
45802,2025-03-18,9:36:33,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
45958,2025-03-18,10:55:57,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
46135,2025-03-18,15:52:17,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
46059,2025-03-18,13:44:12,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
45541,2025-03-18,6:59:11,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
45858,2025-03-18,10:05:10,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75
46061,2025-03-18,13:44:33,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
46016,2025-03-18,12:42:08,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
46231,2025-03-18,19:56:26,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
45857,2025-03-18,10:04:58,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
45666,2025-03-18,8:02:12,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
46199,2025-03-18,17:55:13,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
45568,2025-03-18,7:15:55,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
45580,2025-03-18,7:24:41,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
45574,2025-03-18,7:22:14,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
46145,2025-03-18,16:16:09,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
45683,2025-03-18,8:11:13,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
45882,2025-03-18,10:17:14,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
46108,2025-03-18,15:00:01,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
46047,2025-03-18,13:31:14,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
45969,2025-03-18,11:13:08,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
45567,2025-03-18,7:15:29,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
45556,2025-03-18,7:09:22,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
45737,2025-03-18,8:47:31,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
45583,2025-03-18,7:26:36,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3
46134,2025-03-18,15:51:55,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
45906,2025-03-18,10:31:43,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75
46219,2025-03-18,19:29:26,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
45846,2025-03-18,9:58:50,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
45788,2025-03-18,9:31:01,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
45982,2025-03-18,11:30:26,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
46025,2025-03-18,12:51:42,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
45967,2025-03-18,11:11:26,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
45950,2025-03-18,10:51:05,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
46103,2025-03-18,14:58:14,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
46104,2025-03-18,14:58:14,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
45828,2025-03-18,9:49:26,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
45512,2025-03-18,6:25:15,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
45611,2025-03-18,7:39:38,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
45932,2025-03-18,10:41:23,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
46080,2025-03-18,14:28:42,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
45657,2025-03-18,7:59:27,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
46071,2025-03-18,14:11:22,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
45842,2025-03-18,9:55:20,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
45700,2025-03-18,8:21:42,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
45938,2025-03-18,10:44:38,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
46015,2025-03-18,12:40:17,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
45951,2025-03-18,10:52:33,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
46559,2025-03-19,9:57:06,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
46751,2025-03-19,12:46:11,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
46787,2025-03-19,14:19:00,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
46266,2025-03-19,6:48:36,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
46608,2025-03-19,10:27:12,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
46956,2025-03-19,19:50:05,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
46298,2025-03-19,7:16:27,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
46342,2025-03-19,7:46:21,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
46487,2025-03-19,9:06:15,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
46720,2025-03-19,11:53:14,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
46594,2025-03-19,10:23:26,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
46305,2025-03-19,7:19:23,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25
46629,2025-03-19,10:36:42,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
46296,2025-03-19,7:14:09,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
46860,2025-03-19,16:13:16,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
46632,2025-03-19,10:37:49,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
46659,2025-03-19,10:49:36,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
46658,2025-03-19,10:49:29,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
46425,2025-03-19,8:27:18,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
46944,2025-03-19,19:07:13,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45
46334,2025-03-19,7:32:26,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
46272,2025-03-19,6:53:19,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
46623,2025-03-19,10:32:36,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
46314,2025-03-19,7:22:49,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75
46310,2025-03-19,7:21:31,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
46672,2025-03-19,10:58:02,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
46924,2025-03-19,18:18:10,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
46837,2025-03-19,15:31:41,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
46533,2025-03-19,9:38:09,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
46243,2025-03-19,6:31:29,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
46287,2025-03-19,7:06:55,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
46311,2025-03-19,7:21:44,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
46467,2025-03-19,8:49:25,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
